nev file, mat file, date-time, duration, mapping
20130108SpankyUtah006.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,601.404933,1D Horiz Brain  Velocity
20130108SpankyUtah007.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,15.554300,1D Horiz Manual Position
20130108SpankyUtah008.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,301.906433,1D Horiz Manual Position
20130108SpankyUtah009.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,16.790900,1D Horiz Brain  Velocity
20130108SpankyUtah010.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,601.393700,1D Horiz Brain  Velocity
20130108SpankyUtah011.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,601.198400,1D Horiz Brain  Velocity
20130108SpankyUtah012.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,16.323467,1D Horiz Brain  Velocity
20130108SpankyUtah013.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,603.379333,1D Horiz Brain  Velocity
20130108SpankyUtah014.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,300.877733,1D Horiz Manual Position
20130108SpankyUtah015.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,17.610500,2D Manual Position
20130108SpankyUtah016.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,302.487200,2D Manual Position
20130108SpankyUtah017.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,304.186600,2D Manual Position
20130108SpankyUtah018.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,234.244333,Multiple
20130108SpankyUtah019.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,21.266400,2D Brain  Velocity
20130108SpankyUtah020.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,602.838100,2D Brain  Velocity
20130108SpankyUtah021.nev,Spanky_2013-01-08-1334.mat,2013-01-08-1334,601.638867,2D Brain  Velocity
20130109SpankyUtah001.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,330.683067,2D Manual Position
20130109SpankyUtah002.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,301.813833,1D Horiz Manual Position
20130109SpankyUtah003.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,16.267300,2D Manual Position
20130109SpankyUtah004.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,614.288767,1D Horiz Brain  Velocity
20130109SpankyUtah005.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,545.199567,1D Horiz Brain  Velocity
20130109SpankyUtah006.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,15.538967,1D Horiz Brain  Velocity
20130109SpankyUtah007.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,601.168367,1D Horiz Brain  Velocity
20130109SpankyUtah008.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,15.868600,2D Manual Position
20130109SpankyUtah009.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,301.754633,2D Manual Position
20130109SpankyUtah010.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,600.530867,1D Horiz Manual Position
20130109SpankyUtah011.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,15.519067,Multiple
20130109SpankyUtah012.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,211.013000,2D Manual Position
20130109SpankyUtah013.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,15.498200,1D Horiz Brain  Velocity
20130109SpankyUtah014.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,601.895233,1D Horiz Brain  Velocity
20130109SpankyUtah015.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,602.548433,1D Horiz Brain  Velocity
20130109SpankyUtah016.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,16.384600,1D Horiz Brain  Velocity
20130109SpankyUtah017.nev,Spanky_2013-01-09-1306.mat,2013-01-09-1306,601.740333,1D Horiz Brain  Velocity
20130111SpankyUtah001.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,301.594333,1D Horiz Manual Position
20130111SpankyUtah002.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,15.836767,1D Horiz Brain  Velocity
20130111SpankyUtah003.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,601.706167,1D Horiz Brain  Velocity
20130111SpankyUtah004.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,601.104533,1D Horiz Brain  Velocity
20130111SpankyUtah005.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,15.466333,1D Horiz Manual Position
20130111SpankyUtah006.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,302.307500,1D Horiz Manual Position
20130111SpankyUtah007.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,16.353767,1D Horiz Brain  Velocity
20130111SpankyUtah008.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,608.035633,1D Horiz Brain  Velocity
20130111SpankyUtah009.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,592.648867,1D Horiz Brain  Velocity
20130111SpankyUtah010.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,15.724233,1D Horiz Brain  Velocity
20130111SpankyUtah011.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,600.687967,1D Horiz Brain  Velocity
20130111SpankyUtah012.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,600.668000,1D Horiz Brain  Velocity
20130111SpankyUtah013.nev,Spanky_2013-01-11-1358.mat,2013-01-11-1358,601.361133,1D Horiz Brain  Velocity
20130114SpankyUtah001.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,309.989400,1D Horiz Manual Position
20130114SpankyUtah002.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,15.996067,1D Horiz Brain  Velocity
20130114SpankyUtah003.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,601.385067,1D Horiz Brain  Velocity
20130114SpankyUtah004.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,602.218600,1D Horiz Brain  Velocity
20130114SpankyUtah005.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,15.888367,1D Horiz Brain  Velocity
20130114SpankyUtah006.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,602.727733,1D Horiz Brain  Velocity
20130114SpankyUtah007.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,17.775900,1D Horiz Manual Position
20130114SpankyUtah008.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,330.567167,1D Horiz Manual Position
20130114SpankyUtah009.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,15.605433,1D Horiz Brain  Velocity
20130114SpankyUtah010.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,601.415233,1D Horiz Brain  Velocity
20130114SpankyUtah011.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,600.549933,1D Horiz Brain  Velocity
20130114SpankyUtah012.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,661.460400,1D Horiz Brain  Velocity
20130114SpankyUtah013.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,16.106167,1D Horiz Brain  Velocity
20130114SpankyUtah014.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,601.978367,1D Horiz Brain  Velocity
20130114SpankyUtah015.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,16.027967,1D Horiz Brain  Velocity
20130114SpankyUtah016.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,602.544067,1D Horiz Brain  Velocity
20130114SpankyUtah017.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,16.009333,1D Horiz Brain  Velocity
20130114SpankyUtah018.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,601.642033,1D Horiz Brain  Velocity
20130114SpankyUtah019.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,17.895900,1D Horiz Brain  Velocity
20130114SpankyUtah020.nev,Spanky_2013-01-14-1345.mat,2013-01-14-1345,602.399867,1D Horiz Brain  Velocity
20130115SpankyUtah001.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,616.302767,2D Manual Position
20130115SpankyUtah002.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,303.261900,Multiple
20130115SpankyUtah003.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,16.038367,1D Horiz Brain  Velocity
20130115SpankyUtah004.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,613.432700,1D Horiz Brain  Velocity
20130115SpankyUtah005.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,600.767433,1D Horiz Brain  Velocity
20130115SpankyUtah006.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,15.758600,1D Horiz Brain  Velocity
20130115SpankyUtah007.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,601.072233,1D Horiz Brain  Velocity
20130115SpankyUtah008.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,16.347400,Multiple
20130115SpankyUtah009.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,301.717933,Multiple
20130115SpankyUtah010.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,16.254733,1D Horiz Brain  Velocity
20130115SpankyUtah011.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,603.698233,1D Horiz Brain  Velocity
20130115SpankyUtah012.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,600.198733,1D Horiz Brain  Velocity
20130115SpankyUtah013.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,15.775133,1D Horiz Brain  Velocity
20130115SpankyUtah014.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,600.806900,1D Horiz Brain  Velocity
20130115SpankyUtah015.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,16.755700,1D Horiz Brain  Velocity
20130115SpankyUtah016.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,600.775533,1D Horiz Brain  Velocity
20130115SpankyUtah017.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,600.434633,1D Horiz Brain  Velocity
20130115SpankyUtah018.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,612.480733,1D Horiz Brain  Velocity
20130115SpankyUtah019.nev,Spanky_2013-01-15-1331.mat,2013-01-15-1331,502.354500,Multiple
20130117SpankyUtah001.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,556.207933,2D Manual Position
20130117SpankyUtah002.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,16.018333,Multiple
20130117SpankyUtah003.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,308.874433,Multiple
20130117SpankyUtah004.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,15.907367,1D Horiz Brain  Velocity
20130117SpankyUtah005.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,600.682367,1D Horiz Brain  Velocity
20130117SpankyUtah006.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,600.798700,1D Horiz Brain  Velocity
20130117SpankyUtah007.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,16.047833,1D Horiz Brain  Velocity
20130117SpankyUtah008.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,602.274700,1D Horiz Brain  Velocity
20130117SpankyUtah009.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,16.448700,1D Horiz Manual Position
20130117SpankyUtah010.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,315.801967,1D Horiz Manual Position
20130117SpankyUtah011.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,15.725267,1D Horiz Brain  Velocity
20130117SpankyUtah012.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,675.200133,1D Horiz Brain  Velocity
20130117SpankyUtah013.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,527.071967,1D Horiz Brain  Velocity
20130117SpankyUtah014.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,16.326967,1D Horiz Brain  Velocity
20130117SpankyUtah015.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,601.361600,1D Horiz Brain  Velocity
20130117SpankyUtah016.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,15.801833,1D Horiz Brain  Velocity
20130117SpankyUtah017.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,601.845233,1D Horiz Brain  Velocity
20130117SpankyUtah018.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,601.383567,1D Horiz Brain  Velocity
20130117SpankyUtah019.nev,Spanky_2013-01-17-1325.mat,2013-01-17-1325,606.319567,1D Horiz Brain  Velocity
20130118SpankyUtah001.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,421.714167,2D Manual Position
20130118SpankyUtah002.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,301.765333,1D Horiz Manual Position
20130118SpankyUtah003.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,16.567233,1D Horiz Brain  Velocity
20130118SpankyUtah004.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,600.737467,1D Horiz Brain  Velocity
20130118SpankyUtah005.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,602.982800,1D Horiz Brain  Velocity
20130118SpankyUtah006.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,16.346767,1D Horiz Brain  Velocity
20130118SpankyUtah007.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,602.347267,1D Horiz Brain  Velocity
20130118SpankyUtah008.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,17.086800,1D Horiz Manual Position
20130118SpankyUtah009.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,304.889533,1D Horiz Manual Position
20130118SpankyUtah010.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,16.078633,1D Horiz Brain  Velocity
20130118SpankyUtah011.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,600.717433,1D Horiz Brain  Velocity
20130118SpankyUtah012.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,604.644800,1D Horiz Brain  Velocity
20130118SpankyUtah013.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,16.585133,1D Horiz Brain  Velocity
20130118SpankyUtah014.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,601.782700,1D Horiz Brain  Velocity
20130118SpankyUtah015.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,16.456333,1D Horiz Brain  Velocity
20130118SpankyUtah016.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,605.091900,1D Horiz Brain  Velocity
20130118SpankyUtah017.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,601.876667,1D Horiz Brain  Velocity
20130118SpankyUtah018.nev,Spanky_2013-01-18-1221.mat,2013-01-18-1221,614.216167,1D Horiz Brain  Velocity
20130122SpankyUtah001.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,618.595167,2D Manual Position
20130122SpankyUtah002.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,300.852433,Multiple
20130122SpankyUtah003.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,16.330433,1D Horiz Brain  Velocity
20130122SpankyUtah004.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,600.811333,1D Horiz Brain  Velocity
20130122SpankyUtah005.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,600.737000,1D Horiz Brain  Velocity
20130122SpankyUtah006.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,15.798800,1D Horiz Brain  Velocity
20130122SpankyUtah007.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,602.456033,1D Horiz Brain  Velocity
20130122SpankyUtah008.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,16.055800,Multiple
20130122SpankyUtah009.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,301.665933,Multiple
20130122SpankyUtah010.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,16.054733,1D Horiz Brain  Velocity
20130122SpankyUtah011.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,609.507733,1D Horiz Brain  Velocity
20130122SpankyUtah012.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,601.326633,1D Horiz Brain  Velocity
20130122SpankyUtah013.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,302.416000,1D Horiz Brain  Velocity
20130122SpankyUtah014.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,16.235467,1D Horiz Brain  Velocity
20130122SpankyUtah015.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,602.626500,1D Horiz Brain  Velocity
20130122SpankyUtah016.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,16.944533,1D Horiz Brain  Velocity
20130122SpankyUtah017.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,601.368200,1D Horiz Brain  Velocity
20130122SpankyUtah018.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,602.174100,1D Horiz Brain  Velocity
20130122SpankyUtah019.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,604.627600,1D Horiz Brain  Velocity
20130122SpankyUtah020.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,16.107667,2D Manual Position
20130122SpankyUtah021.nev,Spanky_2013-01-22-1311.mat,2013-01-22-1311,632.244833,2D Manual Position
20130123SpankyUtah001.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,621.252533,2D Manual Position
20130123SpankyUtah002.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,301.481367,1D Horiz Manual Position
20130123SpankyUtah003.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,15.762633,1D Horiz Brain  Velocity
20130123SpankyUtah004.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,634.093700,1D Horiz Brain  Velocity
20130123SpankyUtah005.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,569.724633,1D Horiz Brain  Velocity
20130123SpankyUtah006.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,15.428800,1D Horiz Brain  Velocity
20130123SpankyUtah007.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,602.146233,1D Horiz Brain  Velocity
20130123SpankyUtah008.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,18.288467,1D Horiz Manual Position
20130123SpankyUtah009.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,302.171833,1D Horiz Manual Position
20130123SpankyUtah010.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,16.357233,
20130123SpankyUtah011.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,469.762100,
20130123SpankyUtah012.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,601.398567,2D Manual Position
20130123SpankyUtah013.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,606.422433,2D Manual Position
20130123SpankyUtah014.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,16.695167,2D Manual Position
20130123SpankyUtah015.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,601.707900,2D Manual Position
20130123SpankyUtah016.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,15.686533,2D Manual Position
20130123SpankyUtah017.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,601.719467,2D Manual Position
20130123SpankyUtah018.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,601.300067,2D Manual Position
20130123SpankyUtah019.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,602.747600,2D Manual Position
20130123SpankyUtah020.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,602.000033,2D Manual Position
20130123SpankyUtah021.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,16.144733,2D Manual Position
20130123SpankyUtah022.nev,Spanky_2013-01-23-1320.mat,2013-01-23-1320,364.763567,2D Manual Position
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
,Spanky_2013-01-23-1434.mat,2013-01-23-1434,0.000000,
20130123SpankyUtah012.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,601.398567,1D Horiz Brain  Velocity
20130123SpankyUtah013.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,606.422433,1D Horiz Brain  Velocity
20130123SpankyUtah014.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,16.695167,1D Horiz Brain  Velocity
20130123SpankyUtah015.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,601.707900,1D Horiz Brain  Velocity
20130123SpankyUtah016.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,15.686533,1D Horiz Brain  Velocity
20130123SpankyUtah017.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,601.719467,1D Horiz Brain  Velocity
20130123SpankyUtah018.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,601.300067,1D Horiz Brain  Velocity
20130123SpankyUtah019.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,602.747600,1D Horiz Brain  Velocity
20130123SpankyUtah020.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,602.000033,1D Horiz Brain  Velocity
20130123SpankyUtah021.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,16.144733,2D Manual Position
20130123SpankyUtah022.nev,Spanky_2013-01-23-1434.mat,2013-01-23-1434,364.763567,2D Manual Position
20130124SpankyUtah001.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,420.978833,2D Manual Position
20130124SpankyUtah002.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,301.152967,1D Horiz Manual Position
20130124SpankyUtah003.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,15.536700,1D Horiz Brain  Velocity
20130124SpankyUtah004.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,607.818233,1D Horiz Brain  Velocity
20130124SpankyUtah005.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,601.876300,1D Horiz Brain  Velocity
20130124SpankyUtah006.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,601.986867,1D Horiz Brain  Velocity
20130124SpankyUtah007.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,602.957500,1D Horiz Brain  Velocity
20130124SpankyUtah008.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,602.587433,1D Horiz Brain  Velocity
20130124SpankyUtah009.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,601.391767,1D Horiz Brain  Velocity
20130124SpankyUtah010.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,15.947200,Multiple
20130124SpankyUtah011.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,302.252300,Multiple
20130124SpankyUtah012.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,16.118967,1D Horiz Brain  Velocity
20130124SpankyUtah013.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,601.799567,1D Horiz Brain  Velocity
20130124SpankyUtah014.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,601.296800,1D Horiz Brain  Velocity
20130124SpankyUtah015.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,600.807267,1D Horiz Brain  Velocity
20130124SpankyUtah016.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,600.863667,1D Horiz Brain  Velocity
20130124SpankyUtah017.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,600.587400,1D Horiz Brain  Velocity
20130124SpankyUtah018.nev,Spanky_2013-01-24-1501.mat,2013-01-24-1501,602.776367,1D Horiz Brain  Velocity
20130125SpankyUtah001.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,450.573467,2D Manual Position
20130125SpankyUtah002.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,301.334933,1D Horiz Manual Position
20130125SpankyUtah003.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,15.897133,1D Horiz Brain  Velocity
20130125SpankyUtah004.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,600.566100,1D Horiz Brain  Velocity
20130125SpankyUtah005.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,15.987200,1D Horiz Brain  Velocity
20130125SpankyUtah006.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,601.212867,1D Horiz Brain  Velocity
20130125SpankyUtah007.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,16.268933,1D Horiz Brain  Velocity
20130125SpankyUtah008.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,600.693133,1D Horiz Brain  Velocity
20130125SpankyUtah009.nev,Spanky_2013-01-25-1310.mat,2013-01-25-1310,15.907533,1D Horiz Brain  Velocity
